time	gasCreazioneMean(2)	gasCreazioneStd(3)	gasTotalMean(4)	gasTotalStd(5)	creazioneMean(6)	creazioneStd(7)	totKitty(8)	avgKitty(9)	minKitty(10)	maxKitty(11)	stdKitty(12)
871200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
874800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
878400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
882000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
885600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
889200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
892800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
896400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
900000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
903600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
907200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
910800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
914400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
918000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
921600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
925200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
928800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
932400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
936000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
939600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
943200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
946800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
950400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
954000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
957600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
961200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
964800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
968400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
972000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
975600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
979200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
982800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
986400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
990000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
993600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
997200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1000800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1004400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1008000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1011600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1015200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1018800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1022400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1026000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1029600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1033200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1036800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1040400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1044000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1047600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1051200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1054800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1058400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1062000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1065600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1069200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1072800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1076400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1080000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1083600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1087200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1090800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1094400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1098000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1101600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1105200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1108800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1112400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1116000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1119600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1123200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1126800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1130400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1134000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1137600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1141200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1144800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1148400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1152000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1155600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1159200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1162800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1166400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1170000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1173600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1177200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1180800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1184400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1188000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1191600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1195200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1198800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1202400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1206000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1209600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1213200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1216800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1220400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1224000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1227600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1231200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1234800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1238400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1242000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1245600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1249200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1252800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1256400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1260000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1263600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1267200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1270800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1274400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1278000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1281600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1285200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1288800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1292400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1296000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1299600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1303200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1306800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1310400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1314000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1317600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1321200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1324800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1328400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1332000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1335600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1339200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1342800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1346400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1350000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1353600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1357200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1360800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1364400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1368000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1371600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1375200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1378800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1382400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1386000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1389600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1393200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1396800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1400400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1404000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1407600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1411200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1414800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1418400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1422000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1425600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1429200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1432800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1436400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1440000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1443600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1447200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1450800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1454400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1458000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1461600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1465200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1468800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1472400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1476000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1479600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1483200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1486800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1490400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1494000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1497600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1501200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1504800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1508400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1512000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1515600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1519200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1522800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1526400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1530000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1533600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1537200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1540800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1544400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1548000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1551600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1555200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1558800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1562400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1566000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1569600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1573200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1576800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1580400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1584000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1587600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1591200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1594800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1598400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1602000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1605600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1609200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1612800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1616400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1620000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1623600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1627200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1630800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1634400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1638000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1641600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1645200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1648800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1652400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1656000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1659600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1663200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1666800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1670400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1674000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1677600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1681200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1684800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1688400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1692000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1695600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1699200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1702800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1706400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1710000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1713600	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1717200	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1720800	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1724400	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
1728000	0.0	0.0	0.0	0.0	0.6	0.7999999999999999	3	0.6	0	2	0.7999999999999999
